family,value_kind,field_pattern,denominator_key,category,comparator,minimum_cardinality,maximum_cardinality,required_when,static_cardinality_rule,production_extractors,field_name_origin,raw_schema_origin
progression,numeric,streaming.scalar.{record_index}.full_circuit_relative_residual,relative_residual,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.full_combined_relative_residual,relative_residual,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.full_device_power_relative_residual,power_W,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.full_lateral_relative_mismatch,relative_residual,C_lateral_hard_gate,original_hard_gate_disposition_exact,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.full_lateral_roundoff_ratio,relative_residual,C_lateral_hard_gate,original_hard_gate_disposition_exact,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.full_scaled_residual_inf,relative_residual,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.full_thermal_relative_residual,relative_residual,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.input_voltage_V,device_voltage_V,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.last_event_time_s,time_s,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.lateral_face_to_cell_global_residual_W,power_W,C_cancellation_roundoff,parent_backward_error_bound_unchanged,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.lateral_matrix_face_relative_mismatch,relative_residual,C_lateral_hard_gate,original_hard_gate_disposition_exact,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.lateral_matrix_face_roundoff_ratio,relative_residual,C_lateral_hard_gate,original_hard_gate_disposition_exact,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.legacy_max_absolute_delta_b,branch_memory,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.legacy_max_absolute_delta_s,conductive_state,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.maximum_temperature_K,temperature_K,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.mean_branch_memory,branch_memory,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.mean_conductive_state,conductive_state,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.mean_temperature_K,temperature_K,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.minimum_temperature_K,temperature_K,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.outer_interval_s,time_s,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.second_half_circuit_relative_residual,relative_residual,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.second_half_combined_relative_residual,relative_residual,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.second_half_device_power_relative_residual,power_W,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.second_half_lateral_relative_mismatch,relative_residual,C_lateral_hard_gate,original_hard_gate_disposition_exact,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.second_half_lateral_roundoff_ratio,relative_residual,C_lateral_hard_gate,original_hard_gate_disposition_exact,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.second_half_scaled_residual_inf,relative_residual,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
progression,numeric,streaming.scalar.{record_index}.second_half_thermal_relative_residual,relative_residual,A_primary_physical,strict_v1_1e-12,1,1,always_in_family,trajectory_dependent_fixed-sample records; nonempty required by _progression_validation_errors; candidate/oracle field sets exact,_progression_observation,production_extractor_output,streaming_source_AST+production_extractor_output
